time_sec,mean,std,rms,peak,kurtosis,skewness,crest_factor,mean_abs,state,file
1.3,0.011940101538461539,0.06481321267458916,0.06590385847543599,0.21153599999999997,2.938804234446067,-0.14595094507679474,3.209766543165977,0.05299185415384615,normal,Time_Normal_1_098
1.4,0.010951577538461538,0.06735254615736468,0.06823710518816632,0.21049292307692305,2.833679966720219,-0.12137549867533393,3.0847282061054773,0.05487658984615385,normal,Time_Normal_1_098
1.5,0.010288702153846155,0.06695567439933789,0.06774156572061728,0.21049292307692305,2.7435793929544205,-0.18636470142424497,3.107293444397892,0.05495263015384615,normal,Time_Normal_1_098
1.6,0.010510043076923076,0.06528078822329733,0.06612142101115019,0.1940123076923077,2.733231911034767,-0.19078542115234898,2.9341823682160584,0.05395628307692307,normal,Time_Normal_1_098
1.7,0.010295690769230769,0.06390812787485803,0.0647321408334749,0.19672430769230767,2.640655267586894,-0.1448648454467815,3.0390514690126817,0.05330738492307693,normal,Time_Normal_1_098
1.8,0.010122644307692307,0.06446750048095169,0.06525738690785558,0.22342707692307692,2.935980532677988,-0.24955097601909568,3.42378215723776,0.05299748676923076,normal,Time_Normal_1_098
1.9,0.010663166769230768,0.06663291056204784,0.06748072239920298,0.22342707692307692,2.9146221604489555,-0.25159175623489083,3.3109763644989645,0.054462384,normal,Time_Normal_1_098
2.0,0.011095000615384615,0.06639816483250138,0.06731875913725242,0.19693292307692306,2.666111887357878,-0.16336658146937943,2.9253795762249215,0.05467496307692308,normal,Time_Normal_1_098
2.1,0.009701136923076923,0.06398217997410206,0.0647134561883282,0.20360861538461536,2.7345791968627147,-0.11051861611540881,3.1463103251984625,0.052302484615384615,normal,Time_Normal_1_098
2.2,0.008976615692307692,0.0625049886103064,0.06314628437574073,0.20360861538461536,2.8366201621494334,-0.10122072856215439,3.224395819919958,0.050949613846153846,normal,Time_Normal_1_098
2.3,0.009568979076923077,0.06676483201267383,0.06744707669169323,0.22113230769230768,2.7922229297730903,-0.25397679499935794,3.2786047748685054,0.05487252184615384,normal,Time_Normal_1_098
2.4,0.009510671076923076,0.06648592108442457,0.0671627170890052,0.23844738461538462,3.0270618226602166,-0.3141844672906933,3.5502938974221365,0.05413496215384615,normal,Time_Normal_1_098
2.5,0.010743066461538461,0.06378217153968428,0.06468059124122741,0.23844738461538462,3.0478230419268884,-0.29522665395190534,3.686536873574499,0.05229633046153846,normal,Time_Normal_1_098
2.6,0.010876788923076922,0.06527118933529276,0.0661712376680443,0.1883796923076923,2.76584987783305,-0.17600450432147668,2.8468515770057214,0.05341054523076923,normal,Time_Normal_1_098
2.7,0.008616128307692306,0.06792254822446252,0.06846685493228861,0.22300984615384614,2.927079097286097,-0.08792055955209753,3.2571942493107837,0.05442973569230769,normal,Time_Normal_1_098
2.8,0.008938960615384616,0.06810265836233252,0.06868680435789669,0.22300984615384614,2.777495116655698,-0.15221261999876265,3.246764036245449,0.055793976,normal,Time_Normal_1_098
2.9,0.009687368307692306,0.0659829649031605,0.06669030485865687,0.19067446153846154,2.6659173930418043,-0.15025528841943156,2.8591031626347507,0.05437278369230769,normal,Time_Normal_1_098
3.0,0.009246772615384615,0.06418622379084372,0.06484885602945435,0.19067446153846154,2.7789954730154323,-0.11811738186341306,2.940290287493386,0.05255303169230769,normal,Time_Normal_1_098
3.1,0.01012608646153846,0.06296885294941702,0.0637778493584713,0.20193969230769232,2.769870053401612,-0.19065949688916514,3.166298242085042,0.05190048276923077,normal,Time_Normal_1_098
3.2,0.010546968,0.06251539041617879,0.06339883731489313,0.25138153846153843,3.118832282899563,-0.2843351353627294,3.9650812082398548,0.05108677846153846,normal,Time_Normal_1_098
3.3,0.009722415692307692,0.0618153927694445,0.06257529984054988,0.25138153846153843,3.2396856968271415,-0.34576727581679656,4.017264625213011,0.05026410369230769,normal,Time_Normal_1_098
3.4,0.00981733569230769,0.06270821094433197,0.06347203951295638,0.22718215384615387,3.0461068554976234,-0.2121709657066909,3.5792477378922065,0.05102596707692308,normal,Time_Normal_1_098
3.5,0.01035118246153846,0.06380042733789353,0.06463467727814454,0.22718215384615387,3.039835544099557,-0.10734452846406303,3.514864828186786,0.05184373938461538,normal,Time_Normal_1_098
3.6,0.010122644307692306,0.06843922086798145,0.06918377613860349,0.22718215384615387,2.952807556095645,-0.0773789393316678,3.283748973039789,0.055618947692307685,normal,Time_Normal_1_098
3.7,0.00974505046153846,0.06902718751053487,0.06971168212080722,0.22718215384615387,2.8609691259948065,-0.0595041770487037,3.2588821117880555,0.05627045353846154,normal,Time_Normal_1_098
3.8,0.009539042769230769,0.06707027640944922,0.06774522355556248,0.23218892307692307,2.9290968579054395,-0.17309167676792864,3.427384410156815,0.05432375907692308,normal,Time_Normal_1_098
3.9,0.009795639692307692,0.0643034085021571,0.0650452373504533,0.23218892307692307,2.9269523791729366,-0.1928499757980296,3.5696529451637855,0.0523200083076923,normal,Time_Normal_1_098
4.0,0.011164260923076923,0.06208068077393526,0.06307655386364888,0.19004861538461537,2.8063111932295173,-0.17255001760881472,3.01298348979938,0.05119192061538461,normal,Time_Normal_1_098
4.1,0.01204722553846154,0.06431752959063601,0.06543607763166202,0.19004861538461537,2.880204526494332,-0.18883595201678982,2.9043399644825,0.05248105938461538,normal,Time_Normal_1_098
4.2,0.011473324615384617,0.06371471245164817,0.06473949150654647,0.23239753846153846,2.9834707769436615,-0.23336008444354467,3.589733763016016,0.05195597446153846,normal,Time_Normal_1_098
4.3,0.011682670153846154,0.06702567652473011,0.06803621164880747,0.23239753846153846,2.8466534496341778,-0.30601267220221595,3.4157918677356562,0.05537591076923077,normal,Time_Normal_1_098
4.4,0.012053796923076924,0.06866878812996968,0.06971869536574421,0.20652923076923077,2.688520911642461,-0.24501243912363427,2.9623220814127205,0.05680888984615385,normal,Time_Normal_1_098
4.5,0.012291096923076924,0.06651823336859695,0.0676442638665807,0.21216184615384615,2.7836277204378326,-0.286823689063745,3.13643513916135,0.055076234769230764,normal,Time_Normal_1_098
4.6,0.012633643384615385,0.06772449807219026,0.06889279051032655,0.21216184615384615,2.8388346878765383,-0.278473758504334,3.0795943172318525,0.05593072338461538,normal,Time_Normal_1_098
4.7,0.013192523999999999,0.06404053847623868,0.06538526789588907,0.20423446153846153,2.8449855103078674,-0.16610370590699644,3.123554710575748,0.052875133846153846,normal,Time_Normal_1_098
4.8,0.01308320953846154,0.060586614641817096,0.061983128717283516,0.19442953846153843,2.7479939040923336,-0.22687650354077185,3.1368138796020997,0.05077625446153846,normal,Time_Normal_1_098
4.9,0.013321969846153844,0.0661760594098242,0.06750367189712285,0.20027076923076922,2.799920486910902,-0.27881485845689913,2.9668129688705895,0.054932811692307695,normal,Time_Normal_1_098
5.0,0.014406769846153846,0.06615588385191716,0.06770639545588292,0.20277415384615383,2.9437743448203175,-0.22975483481273506,2.9949039892144347,0.05421684369230769,normal,Time_Normal_1_098
5.1,0.013820352,0.06419550142451881,0.06566631200660884,0.20673784615384616,2.8385597841845818,-0.16054459010093824,3.1483090771572413,0.05305339569230769,normal,Time_Normal_1_098
5.2,0.012458719384615383,0.06407689004756431,0.06527685291795428,0.20673784615384616,2.749722259347979,-0.13217736171787703,3.167092727550646,0.05290736492307692,normal,Time_Normal_1_098
5.3,0.012220063384615383,0.06008926846884007,0.06131924766534856,0.20444307692307692,3.0235424590911655,-0.1481459080138231,3.334076732950647,0.04895785846153846,normal,Time_Normal_1_098
5.4,0.011042116615384614,0.0637298433617684,0.0646793728654143,0.2056947692307692,3.0665457794265216,-0.12155560468749507,3.180222072634836,0.05150181876923077,normal,Time_Normal_1_098
5.5,0.010074767076923077,0.06479412643687264,0.06557270584909312,0.2056947692307692,2.9863497623184116,-0.10130671645766155,3.1368961607920895,0.052355472923076914,normal,Time_Normal_1_098
5.6,0.011033563384615384,0.062214512180474676,0.06318532303325478,0.2194633846153846,2.9365727393601118,-0.2025633153622618,3.473328521243451,0.05090309261538461,normal,Time_Normal_1_098
5.7,0.010601312307692307,0.06557988124198263,0.06643123246152953,0.22154953846153846,2.8927110489757677,-0.22011343312792733,3.335020746300895,0.05350348338461538,normal,Time_Normal_1_098
5.8,0.009212038153846153,0.06717803289058404,0.06780670873885788,0.22154953846153846,2.8206496002466634,-0.19699668392633263,3.267369004957697,0.054473231999999996,normal,Time_Normal_1_098
5.9,0.009253552615384613,0.0642064657668488,0.0648698580411212,0.1869193846153846,2.672154936882919,-0.14209010690565518,2.8814520373529384,0.05273713476923076,normal,Time_Normal_1_098
6.0,0.010253654769230767,0.062267691865277315,0.06310628246344173,0.1846246153846154,2.611890167327793,-0.11237507674180003,2.925613871987639,0.051452689846153844,normal,Time_Normal_1_098
6.1,0.010626763384615384,0.06065653147115493,0.06158037763885352,0.20006215384615383,2.7759950459527905,-0.18218317292471836,3.24879712527009,0.04989089076923076,normal,Time_Normal_1_098
6.2,0.010583788615384615,0.061627534514150664,0.06252974965364867,0.20402584615384614,2.836856580685268,-0.17579391916195103,3.262860434976026,0.05074892584615384,normal,Time_Normal_1_098
6.3,0.009755272615384615,0.06513642834520798,0.06586288515826563,0.20402584615384614,2.6351465029610783,-0.1540234642549215,3.0977362389087717,0.05391122215384615,normal,Time_Normal_1_098
6.4,0.008291940000000001,0.06626197190734336,0.06677877799131367,0.19609846153846153,2.7142339286741244,-0.21382611451809788,2.9365386345340023,0.05456199784615384,normal,Time_Normal_1_098
6.5,0.007972967076923076,0.06633815941226302,0.06681556404174495,0.2059033846153846,2.9566227400011695,-0.2419971373041711,3.081667985123055,0.05374276523076923,normal,Time_Normal_1_098
6.6,0.007785421846153845,0.06513348179396461,0.06559712832073741,0.2059033846153846,2.803580582538067,-0.2194084075910037,3.1389085145407463,0.05310940892307692,normal,Time_Normal_1_098
6.7,0.0077252363076923064,0.06982561329473018,0.07025165868500818,0.26911384615384615,3.0334563794146816,-0.29025679688018763,3.8307116328809965,0.05699226276923077,normal,Time_Normal_1_098
6.8,0.008653157538461539,0.06722833136346723,0.06778293054524558,0.26911384615384615,3.2257105857182706,-0.3733808587991163,3.970230321839077,0.054694781538461544,normal,Time_Normal_1_098
6.9,0.009871888615384617,0.06309936191508803,0.06386692147681632,0.24053353846153847,3.0373274394083074,-0.3027971174187617,3.7661677265727,0.05169593538461538,normal,Time_Normal_1_098
7.0,0.009323960307692308,0.06543461099887608,0.0660955713523505,0.24053353846153847,2.9381813326745108,-0.24489228536590227,3.6391778380925452,0.053639083384615385,normal,Time_Normal_1_098
7.1,0.009964305230769232,0.06586113617085766,0.06661063455971718,0.20506892307692307,2.825323828908838,-0.14625375715629382,3.078621370782416,0.05353237661538461,normal,Time_Normal_1_098
7.2,0.011849771076923076,0.06854292512384114,0.06955968415043283,0.22321846153846153,2.896854473048208,-0.1271174304769815,3.209020631199525,0.055520272615384614,normal,Time_Normal_1_098
7.3,0.01047416123076923,0.0682655934907907,0.0690644576329825,0.24449723076923074,3.076721412705973,-0.2083800309163837,3.5401310478469377,0.05520839261538461,normal,Time_Normal_1_098
7.4,0.009397497230769231,0.06637355014193051,0.06703552127525884,0.24449723076923074,3.1746481462080625,-0.1952482531090018,3.647278728023685,0.053290800000000006,normal,Time_Normal_1_098
7.5,0.010962634153846153,0.06543271257765484,0.06634470003595663,0.21696000000000001,2.8052301225026457,-0.16802044487555393,3.2701933972482333,0.053872106769230765,normal,Time_Normal_1_098
7.6,0.011096148,0.06437805283871068,0.06532731578552518,0.1867107692307692,2.571829875165192,-0.16431200031536336,2.8580811408776636,0.05359756892307692,normal,Time_Normal_1_098
7.7,0.010875119999999999,0.0613024190087148,0.062259576061313146,0.18358153846153846,2.6826593282918867,-0.22081409378058464,2.948647422217389,0.050881709538461536,normal,Time_Normal_1_098
7.8,0.011422735384615385,0.06502505663978926,0.06602073064329678,0.25138153846153843,2.986536397311505,-0.148601043666359,3.807615214374513,0.053229467076923075,normal,Time_Normal_1_098
7.9,0.010258765846153846,0.06849916434292772,0.06926310556396986,0.25138153846153843,2.9290047457178114,-0.03737730460658951,3.629371458508571,0.05541210553846153,normal,Time_Normal_1_098
8.0,0.01008238153846154,0.06635384617167304,0.06711547749410086,0.21320492307692307,2.7533655603099567,-0.11090285336287352,3.176687867499159,0.05416781907692308,normal,Time_Normal_1_098
8.1,0.010874285538461538,0.0666828832481306,0.06756372550604214,0.21445661538461538,2.8938350836272413,-0.09236544100487215,3.1741383971704873,0.05437059323076923,normal,Time_Normal_1_098
8.2,0.009228727384615385,0.06632750272112238,0.06696646195193567,0.21445661538461538,2.908466703935919,-0.0611788645302289,3.2024480483759,0.05390809292307692,normal,Time_Normal_1_098
8.3,0.009129635076923076,0.06465410707011564,0.06529551131334957,0.24324553846153843,2.773988045360693,-0.18743962680161083,3.7253026060890537,0.05310033415384616,normal,Time_Normal_1_098
8.4,0.01024270246153846,0.06555672749777736,0.06635207211484388,0.24324553846153843,3.122982439048503,-0.2078412055458644,3.665982548977864,0.05321580276923077,normal,Time_Normal_1_098
8.5,0.009483551076923079,0.06416163196199456,0.06485871380974997,0.21779446153846155,3.072505413349218,-0.20335561674411085,3.3579830487745705,0.051962024307692305,normal,Time_Normal_1_098
8.6,0.008797832307692308,0.062230635615845895,0.06284945395519727,0.18149538461538461,2.720934560630831,-0.1187394799269097,2.8877798165878263,0.05088056215384615,normal,Time_Normal_1_098
8.7,0.009347846769230771,0.06300057079599711,0.06369029878908138,0.18399876923076922,2.64308378320623,-0.08464519589782611,2.8889606852074103,0.05189912676923076,normal,Time_Normal_1_098
8.8,0.009710315999999998,0.06251005384525621,0.06325975868240952,0.2090326153846154,2.701565770959921,-0.1377982821509454,3.3043536639784965,0.05157566861538461,normal,Time_Normal_1_098
8.9,0.009123376615384616,0.06433469741921609,0.06497837557902042,0.2090326153846154,2.9106842473518375,-0.17323215293842462,3.2169566185970613,0.05241106892307692,normal,Time_Normal_1_098
9.0,0.00935859046153846,0.06482733601325723,0.06549936419540693,0.200688,2.944374880763663,-0.23695559597785756,3.0639686730588602,0.05275455415384615,normal,Time_Normal_1_098
9.1,0.010310606769230768,0.0636189555877577,0.0644490505905773,0.19985353846153847,2.7875022323132574,-0.25105787616447006,3.100953957120942,0.05237122338461538,normal,Time_Normal_1_098
9.2,0.010103556,0.06512136499795552,0.06590048575725434,0.2157083076923077,2.898657572753266,-0.2048211055352325,3.2732430605575997,0.0534183683076923,normal,Time_Normal_1_098
9.3,0.01017990923076923,0.06869630573114147,0.06944647559850074,0.2157083076923077,2.879473760463395,-0.14214383812396958,3.106108781378742,0.055831213846153846,normal,Time_Normal_1_098
9.4,0.010317908307692308,0.06645178882896953,0.06724804436127421,0.20110523076923076,2.7524225092855406,-0.156991410983509,2.990499317553987,0.054226439999999994,normal,Time_Normal_1_098
9.5,0.010807841538461538,0.06525658810056169,0.06614553446187325,0.20256553846153844,2.7775947574970496,-0.2056632286719251,3.062421977681632,0.05358713815384616,normal,Time_Normal_1_098
9.6,0.011167911692307691,0.06800858910859071,0.06891944895389332,0.20944984615384615,2.811607008137813,-0.2446114605909987,3.03905282664066,0.05592300461538462,normal,Time_Normal_1_098
9.7,0.010465503692307691,0.06668955676865773,0.06750573123471612,0.20944984615384615,2.711615693209712,-0.21049295582863656,3.1026972424843913,0.0550889603076923,normal,Time_Normal_1_098
9.8,0.00959015353846154,0.06873939147469992,0.06940515099906716,0.2415766153846154,2.860195326276486,0.005264344369170674,3.4806727153127626,0.056021262461538456,normal,Time_Normal_1_098
9.9,0.010010930769230769,0.06547438142915189,0.06623528786376943,0.2415766153846154,3.1669781115885645,-0.07788756279357983,3.6472494221129113,0.053015114769230764,normal,Time_Normal_1_098
10.0,0.011272740923076922,0.061329046789759034,0.06235644848818177,0.22154953846153846,3.1418367856845344,-0.33424980994833514,3.5529531240626717,0.05019014953846154,normal,Time_Normal_1_098
10.1,0.011009363999999997,0.06275008322343655,0.06370854762300511,0.20652923076923077,2.990420382335221,-0.2377014486690132,3.2417821230420456,0.05114863292307692,normal,Time_Normal_1_098
10.2,0.011242804615384613,0.06306408639202775,0.0640584080982415,0.1881710769230769,2.8955229711571047,-0.10600589707346808,2.937492243555183,0.051326581846153845,normal,Time_Normal_1_098
10.3,0.012151220307692306,0.06540416934154032,0.06652336072555984,0.1942209230769231,2.77342606156086,-0.12989752965983017,2.919589764536638,0.05344162892307692,normal,Time_Normal_1_098
10.4,0.011990795076923074,0.06673739398859684,0.06780603898596323,0.20548615384615385,2.6770688992078697,-0.13987824098063473,3.0304993024101035,0.055088647384615386,normal,Time_Normal_1_098
10.5,0.012263038153846153,0.06597955877747845,0.06710949471746468,0.22405292307692307,2.779567026360853,-0.0969225330278782,3.3386173449852423,0.05472503076923077,normal,Time_Normal_1_098
10.6,0.013563546461538461,0.0651451955662049,0.06654221440539378,0.22968553846153844,2.7415246125325976,-0.08365053758766024,3.451726704828756,0.05433179076923077,normal,Time_Normal_1_098
10.7,0.013857589846153845,0.06521793517663833,0.06667392192640557,0.22968553846153844,2.8290245798915983,-0.09245804511229967,3.444908171369677,0.053932605230769225,normal,Time_Normal_1_098
10.8,0.013831721538461537,0.06444981059807112,0.06591733161198791,0.21967199999999998,2.8797920626102917,-0.180167888759055,3.332537811042852,0.05336162492307692,normal,Time_Normal_1_098
10.9,0.014600364923076922,0.06430234636521652,0.06593908100632954,0.20152246153846154,2.787293442477128,-0.1541356821340872,3.056191540175048,0.053504213538461534,normal,Time_Normal_1_098
11.0,0.013627382769230766,0.06629555733277415,0.06768165544076381,0.20152246153846154,2.7620987897179625,-0.10317538305653304,2.9775049121668955,0.05456961230769231,normal,Time_Normal_1_098
11.1,0.01225406769230769,0.0686597140653187,0.06974466653830229,0.208824,2.7575215202352403,-0.1561421051779623,2.9941214198123425,0.05643859753846154,normal,Time_Normal_1_098
11.2,0.01254174830769231,0.06495600312662647,0.06615570869395784,0.208824,2.976021204094619,-0.19754456874667128,3.1565529887381043,0.05328475015384616,normal,Time_Normal_1_098
11.3,0.012146422153846155,0.0598772849975714,0.061096847953227784,0.206112,3.013600889605354,-0.24964275814374876,3.3735291902094104,0.04940012307692308,normal,Time_Normal_1_098
11.4,0.01174254276923077,0.062276301962599166,0.06337369404432762,0.2290596923076923,2.8803539147217405,-0.21806649278924156,3.61442860104499,0.05150400923076923,normal,Time_Normal_1_098
11.5,0.012149238461538462,0.06630984017340075,0.06741364030385302,0.2290596923076923,2.80977854508607,-0.20327043700794634,3.3978241091157986,0.054683620615384614,normal,Time_Normal_1_098
11.6,0.011734302461538462,0.06814883530924085,0.06915169996655829,0.2127876923076923,2.7694421261321485,-0.29302863460632717,3.0771144080419752,0.056369024307692306,normal,Time_Normal_1_098
11.7,0.011340749538461538,0.06693535650254069,0.06788928155619509,0.19630707692307692,2.6911088916697627,-0.2461529062364416,2.8915768796372445,0.05535296307692308,normal,Time_Normal_1_098
11.8,0.011089472307692309,0.06465663288095767,0.06560073605963589,0.18525046153846153,2.697015513163488,-0.06765562081280417,2.823908277036027,0.05291435353846154,normal,Time_Normal_1_098
11.9,0.010553539384615384,0.06525134253758938,0.06609928060501452,0.19693292307692306,2.833759876269065,-0.0470024790382345,2.979350475139408,0.05273035476923076,normal,Time_Normal_1_098
12.0,0.010079148,0.06602204064042427,0.06678696785100922,0.22572184615384616,2.8804219774973707,-0.11231024169072079,3.3797289114456373,0.053461551692307686,normal,Time_Normal_1_098
12.1,0.010947718153846153,0.062334700895400906,0.06328876257674144,0.22572184615384616,3.1311763183223307,-0.2675526851137409,3.566539097365742,0.05064785169230769,normal,Time_Normal_1_098
12.2,0.011726166461538462,0.0621389303190471,0.06323566747555608,0.20715507692307691,3.037221281645224,-0.23288827454904282,3.275921409434846,0.05065358861538461,normal,Time_Normal_1_098
12.3,0.01221265753846154,0.06689360071739979,0.06799928544544163,0.20715507692307691,2.804910111496242,-0.15108348329251856,3.0464302024068353,0.055055164615384615,normal,Time_Normal_1_098
12.4,0.012816807692307692,0.06995589594047248,0.07112030607538054,0.22280123076923075,2.8948676073094157,-0.267052858161683,3.132737231657627,0.05716468338461539,normal,Time_Normal_1_098
12.5,0.012017080615384614,0.06848691274155994,0.06953321108209154,0.235944,3.046838984753109,-0.22668326546902148,3.3932562056057263,0.055016883692307686,normal,Time_Normal_1_098
12.6,0.010707601846153846,0.06426742548639056,0.06515331699878772,0.235944,3.0904935265969096,-0.1464140824113966,3.621365893073258,0.05168028923076923,normal,Time_Normal_1_098
12.7,0.012037837846153846,0.06408204198129332,0.06520289598248326,0.21111876923076925,2.8196515416498045,-0.09810857224976405,3.2378741166264495,0.052431200307692306,normal,Time_Normal_1_098
12.8,0.012906616615384616,0.064881441415099,0.06615271870873822,0.20110523076923076,2.7437642092759527,-0.005207017741461758,3.040014600982173,0.05316229292307692,normal,Time_Normal_1_098
12.9,0.011114088923076923,0.0626938611313188,0.06367136873150402,0.20110523076923076,2.789228295780331,-0.0671147044313276,3.1584876338574093,0.051218727692307696,normal,Time_Normal_1_098
13.0,0.011907661846153847,0.06441953198051291,0.06551082743509408,0.20193969230769232,2.7877934752136277,-0.10700601325109775,3.082539180378501,0.05272785138461539,normal,Time_Normal_1_098
13.1,0.012537471692307692,0.07213169198856065,0.07321317631115316,0.25534523076923077,2.930585818739807,-0.12035327692247125,3.487695024786569,0.05847249323076923,normal,Time_Normal_1_098
13.2,0.011411678769230769,0.06934135579343656,0.07027410643760666,0.25534523076923077,3.0863908047241915,-0.18779409984913376,3.6335606913186544,0.05596858707692307,normal,Time_Normal_1_098
13.3,0.012160608,0.06282680081083207,0.06399286903283546,0.19735015384615384,2.8771067155217804,-0.11517419763384677,3.083939770615555,0.05134066338461538,normal,Time_Normal_1_098
13.4,0.01242408923076923,0.061356070395550154,0.06260132081352456,0.21028430769230766,2.863932317698453,-0.0015261076231299548,3.3591033696988273,0.05022206769230769,normal,Time_Normal_1_098
13.5,0.011886070153846153,0.06144381735803047,0.06258291584153905,0.21028430769230766,2.886892790892139,-0.1386459376434263,3.3600912463834525,0.05043464676923077,normal,Time_Normal_1_098
13.6,0.01119826523076923,0.06403130691349226,0.06500314922546827,0.19526400000000002,2.7562030007163596,-0.20704338606730271,3.003915999865057,0.05286376430769231,normal,Time_Normal_1_098
13.7,0.011141626153846155,0.06385537489644112,0.06482009515973508,0.20819815384615384,2.7199138940258316,-0.24931434085719487,3.2119384171389225,0.052982362153846156,normal,Time_Normal_1_098
13.8,0.011313108,0.06370250220674989,0.06469926738395605,0.20819815384615384,2.725059148167942,-0.16603553681679473,3.2179368061558953,0.05238759969230769,normal,Time_Normal_1_098
13.9,0.011916006461538462,0.06476039028696262,0.06584754634844907,0.19067446153846154,2.7194507562908714,-0.11877109586076032,2.8956957717066487,0.05339062246153846,normal,Time_Normal_1_098
14.0,0.012443490461538462,0.06429460600628632,0.06548768446334004,0.19067446153846154,2.7353416881277846,-0.1842351244991835,2.9116079321021187,0.05337591507692308,normal,Time_Normal_1_098
14.1,0.012130254461538462,0.06376309285078444,0.06490666439742095,0.18775384615384613,2.8059448548813934,-0.14046600063270623,2.8926743947930635,0.052337532,normal,Time_Normal_1_098
14.2,0.011989960615384614,0.06501702382104643,0.06611333104680926,0.23239753846153846,2.932704561909243,-0.2098921535576642,3.515138849939317,0.05331082707692308,normal,Time_Normal_1_098
14.3,0.011587645846153844,0.06256893142880501,0.06363289020937514,0.23239753846153846,3.1300501617939194,-0.24562754675649273,3.652160662463497,0.05085678,normal,Time_Normal_1_098
14.4,0.010194095076923076,0.0624696034512737,0.06329589978661125,0.19192615384615386,3.0488764884583244,-0.20125396549588884,3.032205158520415,0.050347341230769234,normal,Time_Normal_1_098
14.5,0.009566371384615384,0.06297162141700494,0.06369411719582102,0.19192615384615386,2.8283853253230524,-0.19844996478777832,3.0132477267264197,0.05135975169230769,normal,Time_Normal_1_098
14.6,0.010948865538461538,0.061913499565342346,0.06287415275776652,0.2275993846153846,2.6993297058023398,-0.13619812297774256,3.619919706787149,0.051274010769230764,normal,Time_Normal_1_098
14.7,0.010225700307692306,0.06555243249691402,0.06634520595374775,0.23239753846153846,2.7693681598596176,-0.13435201128235835,3.5028535237881893,0.05397672738461538,normal,Time_Normal_1_098
14.8,0.008997268615384616,0.06645006233794921,0.06705640631031998,0.23239753846153846,2.8385604508026163,-0.1912125260125639,3.4657022535037414,0.054185238461538464,normal,Time_Normal_1_098
14.9,0.009703848923076921,0.06513451689799239,0.06585339759994739,0.20110523076923076,2.791508406342689,-0.15900851449670764,3.0538322713571184,0.05356711107692308,normal,Time_Normal_1_098
15.0,0.010519430769230767,0.06658675354970595,0.06741256686996808,0.20110523076923076,2.7140275651703734,-0.15518886176310492,2.9832009090699976,0.05492008615384616,normal,Time_Normal_1_098
15.1,0.009974318769230769,0.06462650092061603,0.06539167879900787,0.20339999999999997,2.7954550837359347,-0.14671061278957973,3.1104875075188616,0.052723783384615384,normal,Time_Normal_1_098
15.2,0.009048692307692306,0.06625705978005084,0.06687209285775735,0.2342750769230769,3.0507733574096467,-0.09747627397051774,3.503331014649115,0.05339072676923077,normal,Time_Normal_1_098
15.3,0.009527151692307691,0.06929190904645331,0.06994380085947718,0.2342750769230769,2.9899391593333093,0.01350078592078628,3.3494759227305173,0.05570124646153846,normal,Time_Normal_1_098
15.4,0.009467800615384615,0.0668085766494604,0.06747610808589588,0.23281476923076924,2.913020090479052,0.1193851704085184,3.450328951017747,0.0538617803076923,normal,Time_Normal_1_098
